Id,Title,OptionA,OptionB,OptionC,OptionD,CorrectKey,Explanation
617,회사에서 온프레미스 데이터 센터를 AWS 로 마이그레이션하려고 합니다. 데이터 센터는 NFS 기반 파일 시스템에 데이터를 저장하는 스토리지 서버를 호스팅합니다. 스토리지 서버는 200GB 의 데이터를 보유합니다. 회사는 기존 서비스를 중단하지 않고 데이터를 마이그레이션해야 합니다. AWS 의 여러 리소스는 NFS 프로토콜을 사용하여 데이터에 액세스할 수 있어야 합니다. 이러한 요구 사항을 가장 비용 효율적으로 충족하는 단계 조합은 무엇입니까? (2개 선택),Lustre 파일 시스템용 Amazon FSx를 생성합니다.,Amazon Elastic File System(Amazon EFS) 파일 시스템을 생성합니다.,데이터를 수신할 Amazon S3 버킷을 생성합니다.,운영 체제 복사 명령을 수동으로 사용하여 데이터를 AWS 대상으로 푸시합니다. E. 온프레미스 데이터 센터에 AWS DataSync 에이전트를 설치합니다. 온프레미스 위치와 AWS 간에 DataSync 작업을 사용합니다.,B,; E https://www.examtopics.com/discussions/amazon/view/121176-exam-aws-certified-sol utions-architect-associate-saa-c03/ 102 문제와 중복
618,한 회사에서는 us-east-1 리전에 볼륨으로 마운트된 SMB 파일 공유가 있는 Amazon EC2 인스턴스에 Amazon FSx for Windows File Server 를 사용하려고 합니다. 회사는 계획된 시스템 유지 관리 또는 계획되지 않은 서비스 중단에 대해 5 분의 복구 지점 목표(RPO)를 가지고 있습니다. 회사는 파일 시스템을 us-west-2 리전에 복제해야 합니다. 복제된 데이터는 5년 동안 어떤 사용자도 삭제해서는 안 됩니다. 어떤 솔루션이 이러한 요구 사항을 충족합니까?,단일 AZ 2 배포 유형을 사용하는 us-east-1 에 FSx for Windows File Server 파일 시스템을 생성합니다. AWS Backup을 사용하여 백업을 us-west-2에 복사하는 백업 규칙이 포함된 일일 백업 계획을 생성합니다. us-west-2 의 대상 볼트에 대해 규정 준수 모드로 AWS Backup Vault Lock 을 구성합니다. 최소 기간을 5년으로 구성합니다.,다중 AZ 배포 유형이 있는 us-east-1 에 FSx for Windows File Server 파일 시스템을 생성합니다. AWS Backup 을 사용하여 백업을 us-west-2 에 복사하는 백업 규칙이 포함된 일일 백업 계획을 생성합니다. us-west-2 의 대상 볼트에 대해 거버넌스 모드에서 AWS Backup Vault Lock 을 구성합니다. 최소 기간을 5년으로 구성합니다.,다중 AZ 배포 유형이 있는 us-east-1 에 FSx for Windows File Server 파일 시스템을 생성합니다. AWS Backup 을 사용하여 백업을 us-west-2 에 복사하는 백업 규칙이 포함된 일일 백업 계획을 생성합니다. us-west-2 의 대상 볼트에 대해 규정 준수 모드로 AWS Backup Vault Lock 을 구성합니다. 최소 기간을 5년으로 구성합니다.,단일 AZ 2 배포 유형이 있는 us-east-1에 FSx for Windows File Server 파일 시스템을 생성합니다. AWS Backup 을 사용하여 백업을 us-west-2 에 복사하는 백업 규칙이 포함된 일일 백업 계획을 생성합니다. us-west-2 의 대상 볼트에 대해 거버넌스 모드에서 AWS Backup Vault Lock 을 구성합니다. 최소 기간을 5년으로 구성합니다.,C,https://www.examtopics.com/discussions/amazon/view/121219-exam-aws-certified-sol utions-architect-associate-saa-c03/
619,솔루션 아키텍트는 표준 보안 제어를 유지하면서 AWS Organizations 를 통해 개발자에게 개별 AWS 계정을 제공하려는 회사를 위한 보안 솔루션을 설계하고 있습니다. 개별 개발자는 자신의 계정에 대해 AWS 계정 루트 사용자 수준 액세스 권한을 가지게 되므로 솔루션 설계자는 새 개발자 계정에 적용되는 필수 AWS CloudTrail 구성이 수정되지 않았는지 확인하려고 합니다. 이러한 요구사항을 충족하는 작업은 무엇인가요?,CloudTrail 변경을 금지하는 IAM 정책을 생성합니다. 루트 사용자에게 연결합니다.,조직 추적 옵션이 활성화된 개발자 계정 내에서 CloudTrail에 새 추적을 생성합니다.,CloudTrail 변경을 금지하는 서비스 제어 정책(SCP)을 생성하고 이를 개발자 계정에 연결합니다.,마스터 계정의 Amazon 리소스 이름(ARN)에서만 변경을 허용하는 정책 조건을 사용하여 CloudTrail에 대한 서비스 연결 역할을 생성합니다.,C,https://www.examtopics.com/discussions/amazon/view/121220-exam-aws-certified-sol utions-architect-associate-saa-c03/
620,한 회사가 AWS 클라우드에 비즈니스에 중요한 애플리케이션을 배포할 계획입니다. 애플리케이션에는 일관되고 지연 시간이 짧은 성능을 갖춘 내구성 있는 스토리지가 필요합니다. 솔루션 설계자는 이러한 요구 사항을 충족하기 위해 어떤 유형의 스토리지를 권장해야 합니까?,인스턴스 스토어 볼륨,Memcached 클러스터용 Amazon ElastiCache,프로비저닝된 IOPS SSD Amazon Elastic Block Store(Amazon EBS) 볼륨,처리량 최적화 HDD Amazon Elastic Block Store(Amazon EBS) 볼륨,C,https://www.examtopics.com/discussions/amazon/view/121221-exam-aws-certified-sol utions-architect-associate-saa-c03/
621,온라인 사진 공유 회사는 us-west-1 지역에 있는 Amazon S3 버킷에 사진을 저장합니다. 회사는 us-east-1 지역에 모든 새 사진의 사본을 저장해야 합니다. 최소한의 운영 노력으로 이 요구 사항을 충족할 수 있는 솔루션은 무엇입니까?,us-east-1 에 두 번째 S3 버킷을 생성합니다. S3 교차 리전 복제를 사용하여 기존 S3 버킷의 사진을 두 번째 S3 버킷으로 복사합니다.,기존 S3 버킷의 CORS(교차 원본 리소스 공유) 구성을 생성합니다. CORS 규칙의 AllowedOrigin 요소에 us-east-1 을 지정합니다.,여러 가용 영역에 걸쳐 us-east-1 에 두 번째 S3 버킷을 생성합니다. S3 수명 주기 규칙을 생성하여 두 번째 S3 버킷에 사진을 저장합니다.,us-east-1 에 두 번째 S3 버킷을 생성합니다. 객체 생성 및 업데이트 이벤트에 대한 S3 이벤트 알림을 구성하여 AWS Lambda 함수를 호출하여 기존 S3 버킷의 사진을 두 번째 S3 버킷으로 복사합니다.,A,https://www.examtopics.com/discussions/amazon/view/121222-exam-aws-certified-sol utions-architect-associate-saa-c03/
622,한 회사에서 구독자를 위한 새로운 웹 애플리케이션을 만들고 있습니다. 애플리케이션은 정적 단일 페이지와 영구 데이터베이스 계층으로 구성됩니다. 아침에 4 시간 동안 애플리케이션의 사용자는 수백만 명에 달하지만 나머지 시간에는 애플리케이션의 사용자가 수천 명에 불과합니다. 회사의 데이터 설계자는 스키마를 빠르게 발전시킬 수 있는 기능을 요청했습니다. 이러한 요구 사항을 충족하고 가장 뛰어난 확장성을 제공하는 솔루션은 무엇입니까? (2 개 선택),Amazon DynamoDB 를 데이터베이스 솔루션으로 배포합니다. 온디맨드 용량을 프로비저닝합니다.,Amazon Aurora 를 데이터베이스 솔루션으로 배포합니다. 서버리스 DB 엔진 모드를 선택합니다.,Amazon DynamoDB를 데이터베이스 솔루션으로 배포합니다. DynamoDB Auto Scaling이 활성화되어 있는지 확인합니다.,정적 콘텐츠를 Amazon S3 버킷에 배포합니다. S3 버킷을 원본으로 사용하여 Amazon CloudFront 배포를 프로비저닝합니다. E. Auto Scaling 그룹의 Amazon EC2 인스턴스 전체에 정적 콘텐츠용 웹 서버를 배포합니다. Amazon Elastic File System(Amazon EFS) 볼륨의 콘텐츠를 주기적으로 새로 고치도록 인스턴스를 구성합니다.,A,; D https://www.examtopics.com/discussions/amazon/view/121223-exam-aws-certified-sol utions-architect-associate-saa-c03/
623,회사는 Amazon API Gateway 를 사용하여 타사 서비스 공급자가 액세스하는 REST API 를 관리합니다. 회사는 SQL 주입 및 크로스 사이트 스크립팅 공격으로부터 REST API 를 보호해야 합니다. 이러한 요구 사항을 충족하는 가장 운영 효율적인 솔루션은 무엇입니까?,AWS Shield 를 구성합니다.,AWS WAF를 구성합니다.,Amazon CloudFront 배포를 사용하여 API 게이트웨이를 설정합니다. CloudFront 에서 AWS Shield 를 구성합니다.,Amazon CloudFront 배포로 API 게이트웨이를 설정합니다. CloudFront에서 AWS WAF를 구성합니다.,B,https://www.examtopics.com/discussions/amazon/view/121172-exam-aws-certified-sol utions-architect-associate-saa-c03/
624,회사에서는 사용자에게 AWS 리소스에 대한 액세스 권한을 제공하려고 합니다. 이 회사에는 1;500 명의 사용자가 있으며 회사 네트워크의 Active Directory 사용자 그룹을 통해 온프레미스 리소스에 대한 액세스를 관리합니다. 그러나 회사는 사용자가 리소스에 액세스하기 위해 다른 ID 를 유지해야 하는 것을 원하지 않습니다. 솔루션 아키텍트는 온프레미스 리소스에 대한 액세스를 유지하면서 AWS 리소스에 대한 사용자 액세스를 관리해야 합니다. 솔루션 설계자는 이러한 요구 사항을 충족하기 위해 무엇을 해야 합니까?,회사의 각 사용자에 대해 IAM 사용자를 생성합니다. 각 사용자에게 적절한 정책을 연결합니다.,Active Directory 사용자 풀과 함께 Amazon Cognito 를 사용하십시오. 적절한 정책이 연결된 역할을 생성합니다.,적절한 정책이 연결된 교차 계정 역할을 정의합니다. 역할을 Active Directory 그룹에 매핑합니다.,SAML(Security Assertion Markup Language) 2 0 기반 페더레이션을 구성합니다. 적절한 정책이 연결된 역할을 생성합니다. 역할을 Active Directory 그룹에 매핑합니다.,D,https://www.examtopics.com/discussions/amazon/view/125336-exam-aws-certified-sol utions-architect-associate-saa-c03/
625,한 회사가 여러 Application Load Balancer 뒤에 웹사이트를 호스팅하고 있습니다. 회사는 전 세계적으로 콘텐츠에 대해 다양한 배포 권한을 가지고 있습니다. 솔루션 설계자는 배포 권한을 위반하지 않고 사용자에게 올바른 콘텐츠가 제공되도록 해야 합니다. 솔루션 설계자는 이러한 요구 사항을 충족하기 위해 어떤 구성을 선택해야 합니까?,AWS WAF로 Amazon CloudFront를 구성합니다.,AWS WAF로 Application Load Balancer 구성,지리적 위치 정책으로 Amazon Route 53 구성,지리 근접 라우팅 정책으로 Amazon Route 53 구성,C,https://www.examtopics.com/discussions/amazon/view/125337-exam-aws-certified-sol utions-architect-associate-saa-c03/
626,회사는 데이터를 온프레미스에 저장합니다. 데이터의 양은 회사가 사용할 수 있는 용량을 초과하여 증가하고 있습니다. 회사는 온프레미스 위치에서 Amazon S3 버킷으로 데이터를 마이그레이션하려고 합니다. 회사에는 전송 후 데이터 무결성을 자동으로 검증하는 솔루션이 필요합니다. 어떤 솔루션이 이러한 요구 사항을 충족합니까?,AWS Snowball Edge 디바이스 주문 S3 버킷으로의 온라인 데이터 전송을 수행하도록 Snowball Edge 디바이스를 구성합니다.,AWS DataSync 에이전트를 온프레미스에 배포합니다. S3 버킷으로의 온라인 데이터 전송을 수행하도록 DataSync 에이전트를 구성합니다.,온프레미스에서 Amazon S3 파일 게이트웨이를 생성합니다. S3 버킷으로의 온라인 데이터 전송을 수행하도록 S3 파일 게이트웨이를 구성합니다.,온프레미스에서 Amazon S3 Transfer Acceleration 에 액셀러레이터를 구성합니다. S3 버킷으로의 온라인 데이터 전송을 수행하도록 액셀러레이터를 구성합니다.,B,https://www.examtopics.com/discussions/amazon/view/125338-exam-aws-certified-sol utions-architect-associate-saa-c03/ 설명: 이를 통해 회사는 온프레미스 위치에서 Amazon S3 버킷으로 데이터를 마이그레이션하고 전송 후 데이터 무결성을 자동으로 확인할 수 있습니다. AWS DataSync 에이전트를 온프레미스에 배포함으로써 회사는 AWS 에서 대량의 데이터를 쉽게 이동할 수 있는 완전 관리형 데이터 전송 서비스를 사용할 수 있습니다. S3 버킷으로의 온라인 데이터 전송을 수행하도록 DataSync 에이전트를 구성함으로써 회사는 암호화; 압축; 대역폭 조절; 데이터 검증과 같은 DataSync 의 기능을 활용할 수 있습니다. DataSync 는 각 전송 작업 후에 소스와 대상 모두에서 데이터 무결성을 자동으로 확인합니다.
627,한 회사에서 두 대의 DNS 서버를 AWS 로 마이그레이션하려고 합니다. 이 서버는 총 약 200 개의 영역을 호스팅하며 매일 평균 1 백만 건의 요청을 수신합니다. 이 회사는 두 서버의 관리와 관련된 운영 오버헤드를 최소화하면서 가용성을 최대화하고자 합니다. 이러한 요구 사항을 충족하기 위해 솔루션 설계자는 무엇을 추천해야 하나요?,Amazon Route 53 콘솔 가져오기 영역 파일에서 200개의 새 호스트 영역을 만듭니다.,하나의 대규모 Amazon EC2 인스턴스를 실행하여 영역 타일을 가져옵니다. 다운타임이 발생하면 회사에 알릴 수 있도록 Amazon CloudWatch 알람 및 알림을 구성합니다.,AWS 서버 마이그레이션 서비스(AWS SMS)를 사용하여 서버를 AWS 로 마이그레이션합니다. 다운타임에 대해 회사에 알리도록 Amazon CloudWatch 알람 및 알림을 구성합니다.,두 개의 가용 영역에 걸쳐 자동 확장 그룹에서 Amazon EC2 인스턴스를 시작합니다. 영역 파일을 가져옵니다. 자동 스케일링 그룹에 대해 원하는 용량을 1 로 설정하고 최대 용량을 3으로 설정합니다. CPU 사용률에 따라 확장하도록 확장 알람을 구성합니다.,D,https://www.examtopics.com/discussions/amazon/view/125541-exam-aws-certified-sol utions-architect-associate-saa-c03/
628,한 글로벌 기업이 AWS Organizations 의 여러 AWS 계정에서 애플리케이션을 실행합니다. 회사의 애플리케이션은 멀티파트 업로드를 사용하여 AWS 리전의 여러 Amazon S3 버킷에 데이터를 업로드합니다. 회사는 비용 준수 목적으로 불완전한 멀티파트 업로드에 대해 보고하려고 합니다. 최소한의 운영 오버헤드로 이러한 요구 사항을 충족하는 솔루션은 무엇입니까?,불완전한 멀티파트 업로드 객체 수를 보고하는 규칙으로 AWS Config를 구성합니다.,불완전한 멀티파트 업로드 개체 수를 보고하는 SCP(서비스 제어 정책)를 만듭니다.,불완전한 멀티파트 업로드 객체 수를 보고하도록 S3 스토리지 렌즈를 구성합니다.,S3 다중 지역 액세스 포인트를 생성하여 불완전한 멀티파트 업로드 객체 수를 보고합니다.,C,https://www.examtopics.com/discussions/amazon/view/125459-exam-aws-certified-sol utions-architect-associate-saa-c03/ 설명: S3 Storage Lens 는 AWS Organizations 의 여러 AWS 계정에 걸친 객체 스토리지 사용 및 활동에 대한 조직 전체의 가시성을 제공하는 클라우드 스토리지 분석 기능입니다. S3 스토리지 렌즈는 수집하여 S3 콘솔의 대화형 대시보드에 표시하는 지표 중 하나로 불완전한 멀티파트 업로드 객체 수를 보고할 수 있습니다. S3 Storage Lens는 추가 분석을 위해 CSV 또는 Parquet 형식의 지표를 S3 버킷으로 내보낼 수도 있습니다. 이 솔루션은 코드 개발이나 정책 변경이 필요하지 않으므로 최소한의 운영 오버헤드로 요구 사항을 충족합니다.
629,한 회사가 MySQL 용 Amazon RDS 에서 프로덕션 데이터베이스를 실행하고 있습니다. 회사에서는 보안 규정 준수를 위해 데이터베이스 버전을 업그레이드하려고 합니다. 데이터베이스에는 중요한 데이터가 포함되어 있으므로 회사에서는 데이터 손실 없이 기능을 업그레이드하고 테스트할 수 있는 빠른 솔루션을 원합니다. 최소한의 운영 오버헤드로 이러한 요구 사항을 충족하는 솔루션은 무엇입니까?,RDS 수동 스냅샷을 생성합니다. MySQL 용 Amazon RDS 의 새 버전으로 업그레이드하세요.,기본 백업 및 복원을 사용합니다. 업그레이드된 새 버전의 MySQL 용 Amazon RDS 로 데이터를 복원합니다.,AWS Database Migration Service(AWS DMS)를 사용하여 업그레이드된 새 버전의 MySQL용 Amazon RDS에 데이터를 복제합니다.,Amazon RDS 블루/그린 배포를 사용하여 프로덕션 변경 사항을 배포하고 테스트합니다.,D,https://www.examtopics.com/discussions/amazon/view/125460-exam-aws-certified-sol utions-architect-associate-saa-c03/
630,솔루션 설계자가 매일 한 번 실행되고 완료하는 데 최대 2 시간이 걸리는 데이터 처리 작업을 만들고 있습니다. 작업이 중단되면 처음부터 다시 시작해야 합니다. 솔루션 설계자가 가장 비용 효율적인 방식으로 이 문제를 해결하려면 어떻게 해야 하나요?,크론 작업에 의해 트리거되는 Amazon EC2 예약 인스턴스에서 로컬로 실행되는 스크립트를 만듭니다.,Amazon EventBridge 예약 이벤트에 의해 트리거되는 AWS Lambda 함수를 생성합니다.,Amazon EventBridge 예약 이벤트에 의해 트리거되는 Amazon ECS(Amazon Elastic Container Service) Fargate 작업을 사용합니다.,Amazon EventBridge 예약 이벤트에 의해 트리거된 Amazon EC2에서 실행되는 Amazon ECS(Amazon Elastic Container Service) 작업을 사용합니다.,D,https://www.examtopics.com/discussions/amazon/view/125541-exam-aws-certified-sol utions-architect-associate-saa-c03/
631,소셜 미디어 회사는 사용자 프로필; 관계 및 상호 작용에 대한 데이터베이스를 AWS 클라우드에 저장하려고 합니다. 회사에는 데이터베이스의 변경 사항을 모니터링하는 애플리케이션이 필요합니다. 애플리케이션은 데이터 엔터티 간의 관계를 분석하고 사용자에게 권장 사항을 제공해야 합니다. 최소한의 운영 오버헤드로 이러한 요구 사항을 충족하는 솔루션은 무엇입니까?,Amazon Neptune 을 사용하여 정보를 저장하십시오. Amazon Kinesis Data Streams 를 사용하여 데이터베이스의 변경 사항을 처리합니다.,Amazon Neptune 을 사용하여 정보를 저장합니다. Neptune Streams 를 사용하여 데이터베이스의 변경 사항을 처리합니다.,Amazon Quantum Ledger Database(Amazon QLDB)를 사용하여 정보를 저장합니다. Amazon Kinesis Data Streams 를 사용하여 데이터베이스의 변경 사항을 처리합니다.,Amazon Quantum Ledger Database(Amazon QLDB)를 사용하여 정보를 저장합니다. Neptune Streams 를 사용하여 데이터베이스의 변경 사항을 처리합니다.,C,https://www.examtopics.com/discussions/amazon/view/125113-exam-aws-certified-sol utions-architect-associate-saa-c03/ B??
632,한 회사에서 대량의 데이터를 저장할 새로운 애플리케이션을 만들고 있습니다. 데이터는 매시간 분석되며 여러 가용 영역에 배포된 여러 Amazon EC2 Linux 인스턴스에 의해 수정됩니다. 필요한 저장 공간의 양은 향후 6개월 동안 계속 증가할 것입니다. 솔루션 설계자는 이러한 요구 사항을 충족하기 위해 어떤 스토리지 솔루션을 권장해야 합니까?,Amazon S3 Glacier 에 데이터를 저장합니다. 애플리케이션 인스턴스에 대한 액세스를 허용하도록 S3 Glacier 볼트 정책을 업데이트합니다.,Amazon Elastic Block Store(Amazon EBS) 볼륨에 데이터를 저장합니다. 애플리케이션 인스턴스에 EBS 볼륨을 탑재합니다.,Amazon Elastic File System(Amazon EFS) 파일 시스템에 데이터를 저장합니다. 애플리케이션 인스턴스에 파일 시스템을 마운트합니다.,애플리케이션 인스턴스 간에 공유되는 Amazon Elastic Block Store(Amazon EBS) 프로비저닝된 IOPS 볼륨에 데이터를 저장합니다.,C,https://www.examtopics.com/discussions/amazon/view/125114-exam-aws-certified-sol utions-architect-associate-saa-c03/
633,회사는 PostgreSQL 다중 AZ DB 인스턴스용 Amazon RDS 에 데이터를 저장하는 애플리케이션을 관리합니다. 트래픽 증가로 인해 성능 문제가 발생합니다. 회사에서는 데이터베이스 쿼리가 성능 저하의 주요 원인이라고 판단합니다. 솔루션 아키텍트는 애플리케이션 성능을 향상시키기 위해 무엇을 해야 합니까?,다중 AZ 대기 복제본에서 읽기 트래픽을 제공합니다.,Transfer Acceleration 을 사용하도록 DB 인스턴스를 구성합니다.,원본 DB 인스턴스에서 읽기 전용 복제본을 생성합니다. 읽기 복제본에서 읽기 트래픽을 제공합니다.,애플리케이션과 Amazon RDS 사이에 Amazon Kinesis Data Firehose 를 사용하여 데이터베이스 요청의 동시성을 높입니다.,C,https://www.examtopics.com/discussions/amazon/view/125513-exam-aws-certified-sol utions-architect-associate-saa-c03/
634,한 회사에서 다양한 기계에서 매일 10GB 의 원격 분석 데이터를 수집합니다. 이 회사는 소스 데이터 계정의 Amazon S3 버킷에 데이터를 저장합니다. 이 회사는 이 데이터를 분석에 사용하기 위해 여러 컨설팅 기관을 고용했습니다. 각 대행사는 분석가를 위해 데이터에 대한 읽기 액세스 권한이 필요합니다. 회사는 보안과 운영 효율성을 극대화하는 솔루션을 선택하여 소스 데이터 계정의 데이터를 공유해야 합니다. 이러한 요구 사항을 충족하는 솔루션은 무엇인가요?,각 기관의 데이터를 복제하도록 S3 글로벌 테이블을 구성합니다.,S3 버킷을 제한된 시간 동안 공개합니다. 에이전시에게만 알립니다.,대행사가 소유한 계정에 대한 S3 버킷의 교차 계정 액세스를 구성합니다.,소스 데이터 계정의 각 분석가에 대해 IAM 사용자를 설정합니다. 각 사용자에게 S3 버킷에 대한 액세스 권한을 부여합니다.,C,https://www.examtopics.com/discussions/amazon/view/125544-exam-aws-certified-sol utions-architect-associate-saa-c03/
635,한 회사에서 기본 AWS 리전에서 CIFS 및 NFS 파일 공유를 위해 NetApp ONTAP 용 Amazon FSx 를 사용합니다. Amazon EC2 인스턴스에서 실행되는 애플리케이션은 파일 공유에 액세스합니다. 이 회사는 보조 리전에 스토리지 재해 복구(DR) 솔루션이 필요합니다. 보조 리전에 복제된 데이터는 기본 리전과 동일한 프로토콜을 사용하여 액세스해야 합니다. 최소한의 운영 오버헤드로 이러한 요구 사항을 충족하는 솔루션은 무엇인가요?,데이터를 Amazon S3 버킷에 복사하는 AWS 람다 함수를 생성합니다. S3 버킷을 보조 리전으로 복제합니다.,AWS 백업을 사용하여 ONTAP 용 FSx 볼륨의 백업을 생성합니다. 볼륨을 보조 리전으로 복사합니다. 백업에서 새 FSx for ONTAP 인스턴스를 생성합니다.,보조 리전에 ONTAP 용 FSx 인스턴스를 생성합니다. NetApp SnapMirror 를 사용하여 기본 리전에서 보조 리전으로 데이터를 복제합니다.,Amazon Elastic 파일 시스템(Amazon EFS) 볼륨을 생성합니다. 현재 데이터를 볼륨으로 마이그레이션합니다. 볼륨을 보조 리전으로 복제합니다.,C,https://www.examtopics.com/discussions/amazon/view/125545-exam-aws-certified-sol utions-architect-associate-saa-c03/
636,개발팀에서 AWS 람다 함수를 사용하는 이벤트 기반 애플리케이션을 만들고 있습니다. Amazon S3 버킷에 파일이 추가될 때 이벤트가 생성됩니다. 개발팀은 현재 Amazon S3 의 이벤트 대상으로 Amazon SNS(Amazon Simple Notification Service)를 구성하고 있습니다. 확장 가능한 방식으로 Amazon S3의 이벤트를 처리하기 위해 솔루션 설계자는 무엇을 해야 하나요?,이벤트가 Lambda 에서 실행되기 전에 Amazon ECS(Amazon Elastic Container Service)에서 이벤트를 처리하는 SNS 구독을 생성합니다.,이벤트가 Lambda 에서 실행되기 전에 Amazon Elastic Kubernetes Service(Amazon EKS)에서 이벤트를 처리하는 SNS 구독을 생성합니다.,이벤트를 Amazon SQS(Amazon Simple Queue Service)로 전송하는 SNS 구독을 생성합니다. Lambda 함수를 트리거하도록 SOS 대기열을 구성합니다.,AWS 서버 마이그레이션 서비스(AWS SMS)로 이벤트를 전송하는 SNS 구독을 만듭니다. SMS 이벤트에서 폴링하도록 람다 함수를 구성합니다.,C,https://www.examtopics.com/discussions/amazon/view/125546-exam-aws-certified-sol utions-architect-associate-saa-c03/
637,솔루션 설계자가 Amazon API 게이트웨이를 기반으로 새로운 서비스를 설계하고 있습니다. 이 서비스의 요청 패턴은 예측할 수 없으며 초당 0 건의 요청에서 500 건 이상으로 갑자기 변경될 수 있습니다. 백엔드 데이터베이스에 보존해야 하는 데이터의 총 크기는 현재 1GB 미만이며 향후 증가를 예측할 수 없습니다. 데이터는 간단한 키-값 요청을 사용하여 쿼리할 수 있습니다. 이러한 요구 사항을 충족하는 AWS 서비스 조합은 무엇인가요? (두 가지 선택),AWS Fargate,AWS Lambda,Amazon DynamoDB,Amazon EC2 Auto Scaling E. MySQL-compatible Amazon Aurora,B,; C https://www.examtopics.com/discussions/amazon/view/125547-exam-aws-certified-sol utions-architect-associate-saa-c03/
638,한 회사에서 연구 데이터를 수집하여 전 세계 직원들과 공유하고 있습니다. 이 회사는 데이터를 수집하여 Amazon S3 버킷에 저장하고 AWS 클라우드에서 데이터를 처리하려고 합니다. 회사는 데이터를 회사 직원들과 공유할 것입니다. 이 회사는 운영 오버헤드를 최소화하는 AWS 클라우드의 안전한 솔루션이 필요합니다. 이러한 요구 사항을 충족하는 솔루션은 무엇인가요?,AWS 람다 함수를 사용하여 S3 사전 지정 URL 을 생성합니다. 직원들에게 해당 URL 을 사용하도록 지시합니다.,각 직원에 대해 IAM 사용자를 만듭니다. 각 직원에 대해 S3 액세스를 허용하는 IAM 정책을 만듭니다. 직원들에게 AWS 관리 콘솔을 사용하도록 지시합니다.,S3 파일 게이트웨이를 만듭니다. 업로드용 공유와 다운로드용 공유를 만듭니다. 직원이 로컬 컴퓨터에 공유를 마운트하여 S3 파일 게이트웨이를 사용하도록 허용합니다.,AWS Transfer Family SFTP 엔드포인트를 구성합니다. 사용자 지정 ID 공급자 옵션을 선택합니다. AWS Secrets Manager를 사용하여 사용자 자격 증명을 관리합니다. 직원들에게 Transfer Family 를 사용하도록 지시합니다.,A,https://www.examtopics.com/discussions/amazon/view/125574-exam-aws-certified-sol utions-architect-associate-saa-c03/
639,한 회사에서 새로운 가구 재고 애플리케이션을 구축하고 있습니다. 이 회사는 여러 가용 영역에 걸쳐 여러 개의 Amazon EC2 인스턴스에 애플리케이션을 배포했습니다. EC2 인스턴스는 VPC의 애플리케이션 로드 밸런서(ALB) 뒤에서 실행됩니다. 솔루션 설계자가 들어오는 트래픽이 하나의 EC2 인스턴스에 편중되어 일부 요청에 대한 지연 시간이 발생하는 것을 관찰했습니다. 이 문제를 해결하려면 솔루션 설계자는 어떻게 해야 하나요?,ALB에서 세션 선호도(스티키 세션)를 비활성화합니다.,ALB 를 네트워크 로드 밸런서로 교체합니다.,각 가용 영역에서 EC2 인스턴스 수 늘리기,ALB의 대상 그룹에 대한 상태 확인 빈도 조정,A,https://www.examtopics.com/discussions/amazon/view/125575-exam-aws-certified-sol utions-architect-associate-saa-c03/
640,한 회사에서 AWS 람다 함수를 사용하여 Amazon S3 에서 파일을 다운로드하고 암호를 해독하는 애플리케이션 워크플로우가 있습니다. 이러한 파일은 AWS 키 관리 서비스(AWS KMS) 키를 사용하여 암호화됩니다. 솔루션 설계자는 필요한 권한이 올바르게 설정되도록 보장하는 솔루션을 설계해야 합니다. 어떤 작업 조합으로 이를 달성할 수 있나요? (두 가지 선택),람다 함수의 리소스 정책에 kms:암호 해독 권한을 첨부합니다.,KMS 키의 정책에서 Lambda IAM 역할에 대한 암호 해독 권한을 부여합니다.,KMS 키의 정책에서 Lambda 리소스 정책에 대한 암호 해독 권한을 부여합니다.,kms:암호 해독 권한이 있는 새 IAM 정책을 만들고 이 정책을 Lambda 함수에 첨부합니다. E. kms:암호 해독 권한이 있는 새 IAM 역할을 만들고 실행 역할을 Lambda 함수에 연결합니다.,C,; E https://www.examtopics.com/discussions/amazon/view/125579-exam-aws-certified-sol utions-architect-associate-saa-c03/ ??
641,회사에서 재무 검토를 위해 AWS 비용을 모니터링하려고 합니다. 클라우드 운영팀은 AWS 조직 관리 계정에서 모든 구성원 계정에 대한 AWS 비용 및 사용량 보고서를 쿼리하는 아키텍처를 설계하고 있습니다. 팀은 이 쿼리를 한 달에 한 번 실행하고 청구서에 대한 자세한 분석을 제공해야 합니다. 이러한 요구 사항을 충족하는 가장 확장 가능하고 비용 효율적인 방법은 무엇인가요?,관리 계정에서 비용 및 사용량 보고서를 사용 설정합니다. Amazon Kinesis 에 보고서를 전달합니다. 분석을 위해 Amazon EMR을 사용합니다.,관리 계정에서 비용 및 사용량 보고서를 활성화합니다. Amazon S3 에 보고서를 전달합니다. 분석을 위해 Amazon Athena를 사용합니다.,회원 계정에 대한 비용 및 사용량 보고서를 활성화합니다. Amazon S3 에 보고서를 전달합니다. 분석을 위해 Amazon Redshift를 사용합니다.,회원 계정에 대한 비용 및 사용량 보고서를 사용하도록 설정합니다. Amazon Kinesis 에 보고서를 전달합니다. 분석을 위해 Amazon QuickSight를 사용합니다.,B,https://www.examtopics.com/discussions/amazon/view/125580-exam-aws-certified-sol utions-architect-associate-saa-c03/
